,Well,Time step,unloading,stable production,restriction on production line,towards stable production
580,W5,1890,0.0,0.0,0.0,1.0
581,W20,1861,0.0,1.0,0.0,0.0
582,W19,5052,0.0,1.0,0.0,0.0
583,W18,3515,0.0,1.0,0.0,0.0
584,W8,3143,0.0,0.0,1.0,0.0
585,W18,2237,0.0,1.0,0.0,0.0
586,W5,1718,0.0,0.0,0.0,1.0
587,W12,202,1.0,0.0,0.0,0.0
588,W19,3704,0.0,1.0,0.0,0.0
589,W14,4982,0.0,1.0,0.0,0.0
590,W20,2125,0.0,1.0,0.0,0.0
591,W15,1078,1.0,0.0,0.0,0.0
592,W17,4556,0.0,1.0,0.0,0.0
593,W8,5512,0.0,0.0,1.0,0.0
594,W19,4673,0.0,1.0,0.0,0.0
595,W5,3921,0.0,1.0,0.0,0.0
596,W17,1339,0.0,0.0,0.0,1.0
597,W13,448,1.0,0.0,0.0,0.0
598,W5,1943,0.0,0.0,0.0,1.0
599,W5,5071,0.0,1.0,0.0,0.0
600,W19,4745,0.0,1.0,0.0,0.0
601,W16,3045,0.0,1.0,0.0,0.0
602,W16,3953,0.0,1.0,0.0,0.0
603,W18,4073,0.0,1.0,0.0,0.0
604,W20,798,1.0,0.0,0.0,0.0
605,W20,2069,0.0,1.0,0.0,0.0
606,W19,3656,0.0,1.0,0.0,0.0
607,W13,2088,0.0,0.0,0.0,1.0
608,W3,2328,0.0,1.0,0.0,0.0
609,W5,467,1.0,0.0,0.0,0.0
610,W5,3288,0.0,1.0,0.0,0.0
611,W16,171,1.0,0.0,0.0,0.0
612,W7,3667,0.0,1.0,0.0,0.0
613,W13,3333,0.0,1.0,0.0,0.0
614,W16,1356,0.0,0.0,0.0,1.0
615,W12,949,1.0,0.0,0.0,0.0
616,W16,3052,0.0,1.0,0.0,0.0
617,W14,1597,0.0,0.0,0.0,1.0
618,W3,1783,0.0,0.0,0.0,1.0
619,W9,864,1.0,0.0,0.0,0.0
620,W14,750,1.0,0.0,0.0,0.0
621,W8,6036,0.0,0.0,1.0,0.0
622,W14,574,1.0,0.0,0.0,0.0
623,W14,2870,0.0,1.0,0.0,0.0
624,W9,1579,0.0,0.0,0.0,1.0
625,W16,535,1.0,0.0,0.0,0.0
626,W14,1811,0.0,0.0,0.0,1.0
627,W3,3965,0.0,1.0,0.0,0.0
628,W15,4524,0.0,1.0,0.0,0.0
629,W7,3631,0.0,1.0,0.0,0.0
630,W19,3969,0.0,1.0,0.0,0.0
631,W7,3478,0.0,1.0,0.0,0.0
632,W13,1874,0.0,0.0,0.0,1.0
633,W2,3331,0.0,1.0,0.0,0.0
634,W12,495,1.0,0.0,0.0,0.0
635,W9,1515,0.0,0.0,0.0,1.0
636,W14,893,1.0,0.0,0.0,0.0
637,W15,4829,0.0,1.0,0.0,0.0
638,W11,822,1.0,0.0,0.0,0.0
639,W5,4910,0.0,1.0,0.0,0.0
640,W14,3626,0.0,1.0,0.0,0.0
641,W10,816,1.0,0.0,0.0,0.0
642,W13,545,1.0,0.0,0.0,0.0
643,W16,2518,0.0,1.0,0.0,0.0
644,W15,3926,0.0,1.0,0.0,0.0
645,W9,156,1.0,0.0,0.0,0.0
646,W14,4824,0.0,1.0,0.0,0.0
647,W8,1840,0.0,0.0,1.0,0.0
648,W20,1661,0.0,1.0,0.0,0.0
649,W17,5095,0.0,1.0,0.0,0.0
650,W14,472,1.0,0.0,0.0,0.0
651,W10,2577,0.0,1.0,0.0,0.0
652,W19,4021,0.0,1.0,0.0,0.0
653,W7,3670,0.0,1.0,0.0,0.0
654,W17,2693,0.0,1.0,0.0,0.0
655,W3,3518,0.0,1.0,0.0,0.0
656,W8,6003,0.0,0.0,1.0,0.0
657,W13,614,1.0,0.0,0.0,0.0
658,W12,2165,0.0,1.0,0.0,0.0
659,W9,241,1.0,0.0,0.0,0.0
660,W13,1835,0.0,0.0,0.0,1.0
661,W18,3180,0.0,1.0,0.0,0.0
662,W5,2621,0.0,1.0,0.0,0.0
663,W16,479,1.0,0.0,0.0,0.0
664,W9,1835,0.0,0.0,0.0,1.0
665,W8,2519,0.0,0.0,1.0,0.0
666,W13,715,1.0,0.0,0.0,0.0
667,W19,5257,0.0,1.0,0.0,0.0
668,W8,3251,0.0,0.0,1.0,0.0
669,W16,1187,1.0,0.0,0.0,0.0
670,W10,792,1.0,0.0,0.0,0.0
671,W14,333,1.0,0.0,0.0,0.0
672,W10,2005,0.0,0.0,0.0,1.0
673,W11,2047,0.0,1.0,0.0,0.0
674,W5,3027,0.0,1.0,0.0,0.0
675,W7,1573,0.0,1.0,0.0,0.0
676,W18,3353,0.0,1.0,0.0,0.0
677,W10,798,1.0,0.0,0.0,0.0
678,W19,3792,0.0,1.0,0.0,0.0
679,W17,2487,0.0,1.0,0.0,0.0
680,W18,2412,0.0,1.0,0.0,0.0
681,W19,2455,0.0,1.0,0.0,0.0
682,W19,757,1.0,0.0,0.0,0.0
683,W16,469,1.0,0.0,0.0,0.0
684,W8,4752,0.0,0.0,1.0,0.0
685,W5,1574,0.0,0.0,0.0,1.0
686,W12,1383,0.0,0.0,0.0,1.0
687,W2,2027,0.0,0.0,0.0,1.0
688,W19,1589,0.0,1.0,0.0,0.0
689,W16,813,1.0,0.0,0.0,0.0
690,W2,1165,0.0,0.0,0.0,1.0
691,W16,2909,0.0,1.0,0.0,0.0
692,W11,2061,0.0,1.0,0.0,0.0
693,W14,849,1.0,0.0,0.0,0.0
694,W3,2671,0.0,1.0,0.0,0.0
695,W16,2903,0.0,1.0,0.0,0.0
696,W4,263,1.0,0.0,0.0,0.0
697,W2,140,1.0,0.0,0.0,0.0
698,W8,5105,0.0,0.0,1.0,0.0
699,W7,1473,0.0,1.0,0.0,0.0
700,W14,5742,0.0,1.0,0.0,0.0
701,W8,815,1.0,0.0,0.0,0.0
702,W14,287,1.0,0.0,0.0,0.0
703,W18,2155,0.0,1.0,0.0,0.0
704,W5,5484,0.0,1.0,0.0,0.0
705,W5,2410,0.0,1.0,0.0,0.0
706,W19,4974,0.0,1.0,0.0,0.0
707,W13,3449,0.0,1.0,0.0,0.0
708,W19,893,1.0,0.0,0.0,0.0
709,W13,1105,1.0,0.0,0.0,0.0
710,W8,1285,1.0,0.0,0.0,0.0
711,W16,3395,0.0,1.0,0.0,0.0
712,W2,2842,0.0,1.0,0.0,0.0
713,W5,3081,0.0,1.0,0.0,0.0
714,W17,2820,0.0,1.0,0.0,0.0
715,W19,5122,0.0,1.0,0.0,0.0
716,W17,2697,0.0,1.0,0.0,0.0
717,W7,3606,0.0,1.0,0.0,0.0
718,W3,540,1.0,0.0,0.0,0.0
719,W14,201,1.0,0.0,0.0,0.0
720,W10,2850,0.0,1.0,0.0,0.0
721,W7,3106,0.0,1.0,0.0,0.0
722,W7,2719,0.0,1.0,0.0,0.0
723,W18,536,1.0,0.0,0.0,0.0
724,W11,1014,1.0,0.0,0.0,0.0
725,W17,4843,0.0,1.0,0.0,0.0
726,W19,2480,0.0,1.0,0.0,0.0
727,W14,248,1.0,0.0,0.0,0.0
728,W15,3655,0.0,1.0,0.0,0.0
729,W14,3816,0.0,1.0,0.0,0.0
730,W17,1637,0.0,1.0,0.0,0.0
731,W5,5018,0.0,1.0,0.0,0.0
732,W15,4482,0.0,1.0,0.0,0.0
733,W2,4520,0.0,1.0,0.0,0.0
734,W19,1548,0.0,1.0,0.0,0.0
735,W16,4522,0.0,1.0,0.0,0.0
736,W12,2184,0.0,1.0,0.0,0.0
737,W19,826,1.0,0.0,0.0,0.0
738,W20,817,1.0,0.0,0.0,0.0
739,W16,2755,0.0,1.0,0.0,0.0
740,W4,200,1.0,0.0,0.0,0.0
741,W15,2812,0.0,1.0,0.0,0.0
742,W2,3185,0.0,1.0,0.0,0.0
743,W10,494,1.0,0.0,0.0,0.0
744,W18,3292,0.0,1.0,0.0,0.0
745,W9,597,1.0,0.0,0.0,0.0
746,W9,2623,0.0,1.0,0.0,0.0
747,W5,2679,0.0,1.0,0.0,0.0
748,W7,1193,1.0,0.0,0.0,0.0
749,W5,4003,0.0,1.0,0.0,0.0
750,W10,2766,0.0,1.0,0.0,0.0
751,W19,4461,0.0,1.0,0.0,0.0
752,W8,4115,0.0,0.0,1.0,0.0
753,W2,307,1.0,0.0,0.0,0.0
754,W13,122,1.0,0.0,0.0,0.0
755,W15,4997,0.0,1.0,0.0,0.0
756,W12,751,1.0,0.0,0.0,0.0
757,W14,441,1.0,0.0,0.0,0.0
758,W14,2247,0.0,1.0,0.0,0.0
759,W8,5422,0.0,0.0,1.0,0.0
760,W13,2694,0.0,1.0,0.0,0.0
761,W2,4304,0.0,1.0,0.0,0.0
762,W7,2949,0.0,1.0,0.0,0.0
763,W9,1369,0.0,0.0,0.0,1.0
764,W9,837,1.0,0.0,0.0,0.0
765,W18,911,1.0,0.0,0.0,0.0
766,W4,545,1.0,0.0,0.0,0.0
767,W11,1560,0.0,1.0,0.0,0.0
768,W11,1065,1.0,0.0,0.0,0.0
769,W9,1669,0.0,0.0,0.0,1.0
770,W16,633,1.0,0.0,0.0,0.0
771,W17,1685,0.0,1.0,0.0,0.0
772,W9,2753,0.0,1.0,0.0,0.0
773,W11,788,1.0,0.0,0.0,0.0
774,W20,2906,0.0,1.0,0.0,0.0
775,W14,942,1.0,0.0,0.0,0.0
776,W13,667,1.0,0.0,0.0,0.0
777,W14,1194,1.0,0.0,0.0,0.0
778,W11,677,1.0,0.0,0.0,0.0
779,W5,4752,0.0,1.0,0.0,0.0
780,W12,1991,0.0,1.0,0.0,0.0
781,W5,4854,0.0,1.0,0.0,0.0
782,W16,1387,0.0,0.0,0.0,1.0
783,W16,3482,0.0,1.0,0.0,0.0
784,W2,3036,0.0,1.0,0.0,0.0
785,W2,4193,0.0,1.0,0.0,0.0
786,W3,173,1.0,0.0,0.0,0.0
787,W18,4155,0.0,1.0,0.0,0.0
788,W7,3326,0.0,1.0,0.0,0.0
789,W4,989,1.0,0.0,0.0,0.0
790,W3,294,1.0,0.0,0.0,0.0
791,W14,3900,0.0,1.0,0.0,0.0
792,W9,2856,0.0,1.0,0.0,0.0
793,W8,3217,0.0,0.0,1.0,0.0
794,W19,127,1.0,0.0,0.0,0.0
795,W5,1400,0.0,0.0,0.0,1.0
796,W8,5709,0.0,0.0,1.0,0.0
797,W13,4202,0.0,1.0,0.0,0.0
798,W4,2044,0.0,0.0,1.0,0.0
799,W4,1462,0.0,0.0,1.0,0.0
800,W7,3715,0.0,1.0,0.0,0.0
801,W17,4510,0.0,1.0,0.0,0.0
802,W11,1839,0.0,1.0,0.0,0.0
803,W13,3699,0.0,1.0,0.0,0.0
804,W8,3974,0.0,0.0,1.0,0.0
805,W2,138,1.0,0.0,0.0,0.0
806,W16,1352,0.0,0.0,0.0,1.0
807,W16,1084,1.0,0.0,0.0,0.0
808,W8,4675,0.0,0.0,1.0,0.0
809,W4,3032,0.0,0.0,1.0,0.0
810,W10,1598,0.0,0.0,0.0,1.0
811,W3,1499,0.0,0.0,0.0,1.0
812,W20,1901,0.0,1.0,0.0,0.0
813,W7,1880,0.0,1.0,0.0,0.0
814,W2,4309,0.0,1.0,0.0,0.0
815,W2,3064,0.0,1.0,0.0,0.0
816,W8,3604,0.0,0.0,1.0,0.0
817,W15,2645,0.0,1.0,0.0,0.0
818,W9,3666,0.0,1.0,0.0,0.0
819,W18,2500,0.0,1.0,0.0,0.0
820,W11,2049,0.0,1.0,0.0,0.0
821,W5,1173,1.0,0.0,0.0,0.0
822,W2,1770,0.0,0.0,0.0,1.0
823,W20,1559,0.0,1.0,0.0,0.0
824,W5,1017,1.0,0.0,0.0,0.0
825,W4,2204,0.0,0.0,1.0,0.0
826,W19,2118,0.0,1.0,0.0,0.0
827,W13,3764,0.0,1.0,0.0,0.0
828,W17,3674,0.0,1.0,0.0,0.0
829,W16,1907,0.0,1.0,0.0,0.0
830,W13,3382,0.0,1.0,0.0,0.0
831,W13,1450,0.0,0.0,0.0,1.0
832,W16,1558,0.0,1.0,0.0,0.0
833,W15,1612,0.0,0.0,0.0,1.0
834,W8,3065,0.0,0.0,1.0,0.0
835,W18,1050,1.0,0.0,0.0,0.0
836,W2,4597,0.0,1.0,0.0,0.0
837,W2,3809,0.0,1.0,0.0,0.0
838,W20,1134,1.0,0.0,0.0,0.0
839,W14,2170,0.0,1.0,0.0,0.0
840,W4,175,1.0,0.0,0.0,0.0
841,W11,199,1.0,0.0,0.0,0.0
842,W20,2126,0.0,1.0,0.0,0.0
843,W3,4221,0.0,1.0,0.0,0.0
844,W10,796,1.0,0.0,0.0,0.0
845,W16,2789,0.0,1.0,0.0,0.0
846,W10,554,1.0,0.0,0.0,0.0
847,W5,4135,0.0,1.0,0.0,0.0
848,W8,397,1.0,0.0,0.0,0.0
849,W2,2720,0.0,1.0,0.0,0.0
850,W17,2739,0.0,1.0,0.0,0.0
851,W3,343,1.0,0.0,0.0,0.0
852,W13,1380,0.0,0.0,0.0,1.0
853,W15,683,1.0,0.0,0.0,0.0
854,W16,4615,0.0,1.0,0.0,0.0
855,W20,1235,1.0,0.0,0.0,0.0
856,W20,2915,0.0,1.0,0.0,0.0
857,W20,1463,0.0,1.0,0.0,0.0
858,W17,298,1.0,0.0,0.0,0.0
859,W3,2769,0.0,1.0,0.0,0.0
860,W10,1065,1.0,0.0,0.0,0.0
861,W14,5470,0.0,1.0,0.0,0.0
862,W15,2671,0.0,1.0,0.0,0.0
863,W16,3889,0.0,1.0,0.0,0.0
864,W15,2984,0.0,1.0,0.0,0.0
865,W15,877,1.0,0.0,0.0,0.0
866,W14,2505,0.0,1.0,0.0,0.0
867,W8,4661,0.0,0.0,1.0,0.0
868,W4,1079,1.0,0.0,0.0,0.0
869,W3,898,1.0,0.0,0.0,0.0
870,W2,4396,0.0,1.0,0.0,0.0
871,W11,1342,1.0,0.0,0.0,0.0
872,W18,1307,1.0,0.0,0.0,0.0
873,W8,5302,0.0,0.0,1.0,0.0
874,W3,3308,0.0,1.0,0.0,0.0
875,W4,3084,0.0,0.0,1.0,0.0
876,W5,5392,0.0,1.0,0.0,0.0
877,W2,397,1.0,0.0,0.0,0.0
878,W3,992,1.0,0.0,0.0,0.0
879,W15,4078,0.0,1.0,0.0,0.0
880,W17,3261,0.0,1.0,0.0,0.0
881,W19,336,1.0,0.0,0.0,0.0
882,W5,1206,1.0,0.0,0.0,0.0
883,W7,3943,0.0,1.0,0.0,0.0
884,W9,1647,0.0,0.0,0.0,1.0
885,W8,4111,0.0,0.0,1.0,0.0
886,W8,3247,0.0,0.0,1.0,0.0
887,W12,1488,0.0,0.0,0.0,1.0
888,W4,3038,0.0,0.0,1.0,0.0
889,W7,1587,0.0,1.0,0.0,0.0
890,W17,1259,1.0,0.0,0.0,0.0
891,W9,3314,0.0,1.0,0.0,0.0
892,W19,1451,0.0,1.0,0.0,0.0
893,W17,2026,0.0,1.0,0.0,0.0
894,W18,2307,0.0,1.0,0.0,0.0
895,W16,270,1.0,0.0,0.0,0.0
896,W8,2691,0.0,0.0,1.0,0.0
897,W17,4234,0.0,1.0,0.0,0.0
898,W17,4980,0.0,1.0,0.0,0.0
899,W7,440,1.0,0.0,0.0,0.0
900,W8,5905,0.0,0.0,1.0,0.0
901,W3,2531,0.0,1.0,0.0,0.0
902,W16,4601,0.0,1.0,0.0,0.0
903,W15,2776,0.0,1.0,0.0,0.0
904,W11,478,1.0,0.0,0.0,0.0
905,W4,2333,0.0,0.0,1.0,0.0
906,W4,1746,0.0,0.0,1.0,0.0
907,W17,1423,0.0,0.0,0.0,1.0
908,W12,1949,0.0,1.0,0.0,0.0
909,W13,4096,0.0,1.0,0.0,0.0
910,W2,1322,0.0,0.0,0.0,1.0
911,W17,749,1.0,0.0,0.0,0.0
912,W20,1448,0.0,1.0,0.0,0.0
913,W7,3407,0.0,1.0,0.0,0.0
914,W18,134,1.0,0.0,0.0,0.0
915,W2,2654,0.0,1.0,0.0,0.0
916,W5,1610,0.0,0.0,0.0,1.0
917,W8,3612,0.0,0.0,1.0,0.0
918,W15,3554,0.0,1.0,0.0,0.0
919,W3,3434,0.0,1.0,0.0,0.0
920,W7,1069,1.0,0.0,0.0,0.0
921,W8,6093,0.0,0.0,1.0,0.0
922,W16,3541,0.0,1.0,0.0,0.0
923,W17,3837,0.0,1.0,0.0,0.0
924,W16,3821,0.0,1.0,0.0,0.0
925,W17,4452,0.0,1.0,0.0,0.0
926,W7,2903,0.0,1.0,0.0,0.0
927,W14,4925,0.0,1.0,0.0,0.0
928,W14,2211,0.0,1.0,0.0,0.0
929,W19,4637,0.0,1.0,0.0,0.0
930,W14,5546,0.0,1.0,0.0,0.0
931,W3,2621,0.0,1.0,0.0,0.0
932,W12,705,1.0,0.0,0.0,0.0
933,W8,2571,0.0,0.0,1.0,0.0
934,W19,4118,0.0,1.0,0.0,0.0
935,W3,3317,0.0,1.0,0.0,0.0
936,W13,2794,0.0,1.0,0.0,0.0
937,W10,316,1.0,0.0,0.0,0.0
938,W3,3315,0.0,1.0,0.0,0.0
939,W2,1304,0.0,0.0,0.0,1.0
940,W14,3968,0.0,1.0,0.0,0.0
941,W16,2197,0.0,1.0,0.0,0.0
942,W18,3319,0.0,1.0,0.0,0.0
943,W17,2332,0.0,1.0,0.0,0.0
944,W11,1450,0.0,0.0,0.0,1.0
945,W16,4430,0.0,1.0,0.0,0.0
946,W7,3262,0.0,1.0,0.0,0.0
947,W15,1925,0.0,0.0,0.0,1.0
948,W8,6281,0.0,0.0,1.0,0.0
949,W19,4786,0.0,1.0,0.0,0.0
950,W18,3572,0.0,1.0,0.0,0.0
951,W2,3292,0.0,1.0,0.0,0.0
952,W14,4815,0.0,1.0,0.0,0.0
953,W16,4420,0.0,1.0,0.0,0.0
954,W8,2508,0.0,0.0,1.0,0.0
955,W5,3078,0.0,1.0,0.0,0.0
956,W19,3266,0.0,1.0,0.0,0.0
957,W2,714,1.0,0.0,0.0,0.0
958,W19,5394,0.0,1.0,0.0,0.0
959,W2,456,1.0,0.0,0.0,0.0
960,W16,3058,0.0,1.0,0.0,0.0
961,W13,3036,0.0,1.0,0.0,0.0
962,W4,1853,0.0,0.0,1.0,0.0
963,W17,1414,0.0,0.0,0.0,1.0
964,W9,1091,1.0,0.0,0.0,0.0
965,W17,4342,0.0,1.0,0.0,0.0
966,W4,2618,0.0,0.0,1.0,0.0
967,W7,462,1.0,0.0,0.0,0.0
968,W7,3441,0.0,1.0,0.0,0.0
969,W19,3951,0.0,1.0,0.0,0.0
970,W8,3881,0.0,0.0,1.0,0.0
971,W14,3170,0.0,1.0,0.0,0.0
972,W14,6298,0.0,1.0,0.0,0.0
973,W8,5910,0.0,0.0,1.0,0.0
974,W9,2055,0.0,0.0,0.0,1.0
975,W7,1230,1.0,0.0,0.0,0.0
976,W20,2898,0.0,1.0,0.0,0.0
977,W17,4903,0.0,1.0,0.0,0.0
978,W15,2039,0.0,0.3333333333333333,0.0,0.6666666666666666
979,W3,2813,0.0,1.0,0.0,0.0
980,W17,4685,0.0,1.0,0.0,0.0
981,W14,2463,0.0,1.0,0.0,0.0
982,W14,1955,0.0,1.0,0.0,0.0
983,W9,2157,0.0,0.0,0.0,1.0
984,W19,702,1.0,0.0,0.0,0.0
985,W15,3295,0.0,1.0,0.0,0.0
986,W20,286,1.0,0.0,0.0,0.0
987,W19,2935,0.0,1.0,0.0,0.0
988,W14,1766,0.0,0.0,0.0,1.0
989,W9,3483,0.0,1.0,0.0,0.0
990,W3,3646,0.0,1.0,0.0,0.0
991,W5,868,1.0,0.0,0.0,0.0
992,W17,3549,0.0,1.0,0.0,0.0
993,W17,292,1.0,0.0,0.0,0.0
994,W12,2041,0.0,1.0,0.0,0.0
995,W3,424,1.0,0.0,0.0,0.0
996,W15,1811,0.0,1.0,0.0,0.0
997,W7,315,1.0,0.0,0.0,0.0
998,W13,3879,0.0,1.0,0.0,0.0
999,W14,603,1.0,0.0,0.0,0.0
1000,W10,1880,0.0,0.0,0.0,1.0
1001,W8,778,1.0,0.0,0.0,0.0
1002,W19,2958,0.0,1.0,0.0,0.0
1003,W8,2165,0.0,0.0,1.0,0.0
1004,W19,1260,1.0,0.0,0.0,0.0
1005,W9,150,1.0,0.0,0.0,0.0
1006,W17,4024,0.0,1.0,0.0,0.0
1007,W2,3084,0.0,1.0,0.0,0.0
1008,W17,5096,0.0,1.0,0.0,0.0
1009,W13,3605,0.0,1.0,0.0,0.0
1010,W12,1497,0.0,0.0,0.0,1.0
1011,W13,3601,0.0,1.0,0.0,0.0
1012,W11,335,1.0,0.0,0.0,0.0
1013,W3,588,1.0,0.0,0.0,0.0
1014,W19,442,1.0,0.0,0.0,0.0
1015,W15,2544,0.0,1.0,0.0,0.0
1016,W14,2735,0.0,1.0,0.0,0.0
1017,W17,3348,0.0,1.0,0.0,0.0
1018,W5,452,1.0,0.0,0.0,0.0
1019,W9,1166,1.0,0.0,0.0,0.0
1020,W19,3422,0.0,1.0,0.0,0.0
1021,W19,586,1.0,0.0,0.0,0.0
1022,W18,1583,0.0,1.0,0.0,0.0
1023,W12,1314,1.0,0.0,0.0,0.0
1024,W20,1013,1.0,0.0,0.0,0.0
1025,W12,1133,1.0,0.0,0.0,0.0
1026,W11,1460,0.0,0.0,0.0,1.0
1027,W5,5428,0.0,1.0,0.0,0.0
1028,W13,3025,0.0,1.0,0.0,0.0
1029,W15,1406,0.0,0.0,0.0,1.0
1030,W8,1421,0.0,0.0,1.0,0.0
1031,W17,4860,0.0,1.0,0.0,0.0
1032,W13,2501,0.0,1.0,0.0,0.0
1033,W17,3695,0.0,1.0,0.0,0.0
1034,W2,4518,0.0,1.0,0.0,0.0
1035,W16,4516,0.0,1.0,0.0,0.0
1036,W3,3384,0.0,1.0,0.0,0.0
1037,W2,2839,0.0,1.0,0.0,0.0
1038,W11,336,1.0,0.0,0.0,0.0
1039,W20,2097,0.0,1.0,0.0,0.0
1040,W8,5023,0.0,0.0,1.0,0.0
1041,W19,1284,1.0,0.0,0.0,0.0
1042,W14,1909,0.0,1.0,0.0,0.0
1043,W16,3471,0.0,1.0,0.0,0.0
1044,W20,696,1.0,0.0,0.0,0.0
1045,W4,1960,0.0,0.0,1.0,0.0
1046,W14,1767,0.0,0.0,0.0,1.0
1047,W14,5074,0.0,1.0,0.0,0.0
1048,W7,2847,0.0,1.0,0.0,0.0
1049,W2,4210,0.0,1.0,0.0,0.0
1050,W14,3754,0.0,1.0,0.0,0.0
1051,W17,3461,0.0,1.0,0.0,0.0
1052,W3,293,1.0,0.0,0.0,0.0
1053,W2,1879,0.0,0.0,0.0,1.0
1054,W11,469,1.0,0.0,0.0,0.0
1055,W16,4052,0.0,1.0,0.0,0.0
1056,W16,2407,0.0,1.0,0.0,0.0
1057,W16,1505,0.0,1.0,0.0,0.0
1058,W18,2146,0.0,1.0,0.0,0.0
1059,W10,1532,0.0,0.0,0.0,1.0
1060,W14,352,1.0,0.0,0.0,0.0
1061,W13,2656,0.0,1.0,0.0,0.0
1062,W17,2957,0.0,1.0,0.0,0.0
1063,W17,535,1.0,0.0,0.0,0.0
1064,W15,2596,0.0,1.0,0.0,0.0
1065,W2,265,1.0,0.0,0.0,0.0
1066,W2,417,1.0,0.0,0.0,0.0
1067,W9,2390,0.0,1.0,0.0,0.0
1068,W16,2274,0.0,1.0,0.0,0.0
1069,W19,569,1.0,0.0,0.0,0.0
1070,W2,2015,0.0,0.0,0.0,1.0
1071,W17,2386,0.0,1.0,0.0,0.0
1072,W3,175,1.0,0.0,0.0,0.0
1073,W5,5411,0.0,1.0,0.0,0.0
1074,W9,3310,0.0,1.0,0.0,0.0
1075,W3,2933,0.0,1.0,0.0,0.0
1076,W3,4017,0.0,1.0,0.0,0.0
1077,W19,2085,0.0,1.0,0.0,0.0
1078,W8,1272,1.0,0.0,0.0,0.0
1079,W18,1702,0.0,1.0,0.0,0.0
1080,W8,6419,0.0,0.0,1.0,0.0
1081,W8,515,1.0,0.0,0.0,0.0
1082,W19,4619,0.0,1.0,0.0,0.0
1083,W7,492,1.0,0.0,0.0,0.0
1084,W15,3293,0.0,1.0,0.0,0.0
1085,W19,2282,0.0,1.0,0.0,0.0
1086,W7,3761,0.0,1.0,0.0,0.0
1087,W2,3484,0.0,1.0,0.0,0.0
1088,W4,2418,0.0,0.0,1.0,0.0
1089,W3,2630,0.0,1.0,0.0,0.0
1090,W8,5888,0.0,0.0,1.0,0.0
1091,W3,488,1.0,0.0,0.0,0.0
1092,W2,540,1.0,0.0,0.0,0.0
1093,W16,3719,0.0,1.0,0.0,0.0
1094,W14,2578,0.0,1.0,0.0,0.0
1095,W11,1982,0.0,1.0,0.0,0.0
1096,W2,3910,0.0,1.0,0.0,0.0
1097,W3,2950,0.0,1.0,0.0,0.0
1098,W5,3558,0.0,1.0,0.0,0.0
1099,W14,1619,0.0,0.0,0.0,1.0
1100,W3,2556,0.0,1.0,0.0,0.0
1101,W7,1208,1.0,0.0,0.0,0.0
1102,W4,2704,0.0,0.0,1.0,0.0
1103,W17,619,1.0,0.0,0.0,0.0
1104,W14,896,1.0,0.0,0.0,0.0
1105,W20,2673,0.0,1.0,0.0,0.0
1106,W17,3643,0.0,1.0,0.0,0.0
1107,W3,689,1.0,0.0,0.0,0.0
1108,W7,1742,0.0,1.0,0.0,0.0
1109,W18,2847,0.0,1.0,0.0,0.0
1110,W8,1374,0.0,0.0,1.0,0.0
1111,W2,183,1.0,0.0,0.0,0.0
1112,W19,4101,0.0,1.0,0.0,0.0
1113,W13,500,1.0,0.0,0.0,0.0
1114,W8,3066,0.0,0.0,1.0,0.0
1115,W7,2601,0.0,1.0,0.0,0.0
1116,W17,4025,0.0,1.0,0.0,0.0
1117,W14,3941,0.0,1.0,0.0,0.0
1118,W12,876,1.0,0.0,0.0,0.0
1119,W8,1753,0.0,0.0,1.0,0.0
1120,W12,2033,0.0,1.0,0.0,0.0
1121,W14,2437,0.0,1.0,0.0,0.0
1122,W19,2077,0.0,1.0,0.0,0.0
1123,W17,4968,0.0,1.0,0.0,0.0
1124,W14,3576,0.0,1.0,0.0,0.0
1125,W15,954,1.0,0.0,0.0,0.0
1126,W16,779,1.0,0.0,0.0,0.0
1127,W10,2207,0.0,1.0,0.0,0.0
1128,W8,4764,0.0,0.0,1.0,0.0
1129,W5,2117,0.0,0.0,0.0,1.0
1130,W15,1182,1.0,0.0,0.0,0.0
1131,W13,3815,0.0,1.0,0.0,0.0
1132,W18,3367,0.0,1.0,0.0,0.0
1133,W17,2675,0.0,1.0,0.0,0.0
1134,W10,2593,0.0,1.0,0.0,0.0
1135,W11,2042,0.0,1.0,0.0,0.0
1136,W18,2072,0.0,1.0,0.0,0.0
1137,W5,3422,0.0,1.0,0.0,0.0
1138,W5,3915,0.0,1.0,0.0,0.0
1139,W18,840,1.0,0.0,0.0,0.0
1140,W8,4229,0.0,0.0,1.0,0.0
1141,W8,3637,0.0,0.0,1.0,0.0
1142,W16,4267,0.0,1.0,0.0,0.0
1143,W17,658,1.0,0.0,0.0,0.0
1144,W15,127,1.0,0.0,0.0,0.0
1145,W19,3577,0.0,1.0,0.0,0.0
1146,W5,930,1.0,0.0,0.0,0.0
1147,W16,1842,0.0,1.0,0.0,0.0
1148,W12,2067,0.0,1.0,0.0,0.0
1149,W12,2146,0.0,1.0,0.0,0.0
1150,W3,887,1.0,0.0,0.0,0.0
1151,W9,2245,0.0,0.0,0.0,1.0
1152,W19,4270,0.0,1.0,0.0,0.0
1153,W18,3674,0.0,1.0,0.0,0.0
1154,W4,588,1.0,0.0,0.0,0.0
1155,W11,361,1.0,0.0,0.0,0.0
1156,W17,5240,0.0,1.0,0.0,0.0
1157,W15,1139,1.0,0.0,0.0,0.0
1158,W19,1099,1.0,0.0,0.0,0.0
1159,W18,2892,0.0,1.0,0.0,0.0
